video_id,title,publishedAt,channelId,channelTitle,categoryId,trending_date,tags,view_count,likes,dislikes,comment_count,thumbnail_link,comments_disabled,ratings_disabled,description
"rHD7Qxw8YC0","Folha de São Paulo rebate Bolsonaro no Jornal Nacional, E+ Regina Casé","2018-10-31T01:13:06.000Z","UCCt5_5dssNU3AcdN0247kSQ","rikrdw","27","18.01.11","famosos|celebridades|Bolsonaro|Jornal Nacional|william bonner|folha de sao paulo|regina case|globo|noticia|jair bolsonaro|jair messias bolsonaro|presidente|jornal|governo|verba|incentivo|economia|política|direita|PSL|#elenão|#elesim|wiliam boner|rikrdw|esquenta|bolsonaro na globo|bolsonaro tv|bolsonaro agora|a globo bolsonaro|bolsonaro entrevista à globo|bolsonaro ontem à noite no jornal nacional|bolsonaro jornal nacional","205275","8084","1084","1488","https://i.ytimg.com/vi/rHD7Qxw8YC0/default.jpg","False","False","Vídeo sobre entrevista do Jair Bolsonaro no Jornal Nacional da rede Globo apresentado por William Bonner após resultado das eleições e se tornar o novo presidente do Brasil, com as declarações do Bolsonaro sobre a Folha de São Paulo, referente a incentivos de verba publicitária do Governo Federal, E+ Regina Casé, apresentadora do programa Esquenta, confira"
"D8L2wsXgrk0","TRISTE: Bruna Marquezine Lamenta grande perda ,e pede perdão, Meu amor me perdoe","2018-10-31T14:25:19.000Z","UCkMp1k0_CJRcV7NSqIlva_A","Bem Informado","25","18.01.11","TRISTE: Bruna Marquezine Lamenta grande perda|e pede perdão|Meu amor me perdoe","41818","1861","141","90","https://i.ytimg.com/vi/D8L2wsXgrk0/default.jpg","False","False","TRISTE: Bruna Marquezine Lamenta grande perda ,e pede perdão, Meu amor me perdoe"
"BahtnT13vH8","Imagine Dragons - Machine (Audio)","2018-10-31T16:30:00.000Z","UCpx_k19S2vUutWUUM9qmXEg","ImagineDragonsVEVO","10","18.01.11","Imagine|Dragons|Machine|(Audio)|Kid|Ina|Korner|Interscope|Alternative","1075599","165391","1345","16237","https://i.ytimg.com/vi/BahtnT13vH8/default.jpg","False","False","Listen to Machine, out now: http://smarturl.it/MachineIDPre-order the upcoming album Origins, out 11/9: http://smarturl.it/OriginsIDShop Imagine Dragons: http://smarturl.it/ImagineDragonsShopSign up for email updates: http://smarturl.it/ID_EmailListen to Imagine Dragons on Spotify: http://smarturl.it/ID_DiscographyCatch Imagine Dragons on tour: http://imaginedragonsmusic.com/tourFollow Imagine Dragons:Facebook: https://www.facebook.com/ImagineDragonsTwitter: https://twitter.com/ImaginedragonsInstagram: https://www.instagram.com/imaginedragonsLYRICSAll of my lifeI’ve been sitting at the tableWatching them kids their living in a fableLooks, luck, money and never left a’wishinBut now it’s about time to raise up and petitionAll of my lifeI’ve been sitting at the tableWatching them kids living in a fableLooks, luck, money and never left a’wishinBut now it’s about time to stand up and petitionCause I’ve been wonderingWhen you’re gonna see I’m not for saleI’ve been questioningWhen you’re gonna see I’m not a part of your machineNot a part of your machineI’m not scared of what you’re gonna tell meNo I’m not scared of the beast in the bellyFill my cup with endless ambitionAnd paint this town with my very own visionI’m not scared of what you’re gonna tell meAnd I’m not scared of the beast in the bellyFill my cup with endless ambitionAnd paint this town with my very own visionCause I’ve been wonderingWhen you’re gonna see I’m not for saleI’ve been questioningWhen you’re gonna see I’m not a part of your machineNot a part of your machineI am the machineI am the machineCause I’ve been wonderingWhen you gonna see I’m not for saleI’ve been questioningWhen you’re gonna see I’m not a part of your machineNot a part of your machineCause I’ve been wonderingWhen you’re gonna see I’m not for saleI’ve been questioningWhen you’re gonna see I’m not a part of your machineNot a part of your machineI am the machineMusic video by Imagine Dragons performing Machine (Audio). © 2018 KIDinaKORNER/Interscope Recordshttp://vevo.ly/nd42xf"
"7n9jjSLZmDU","Como é feito o leite em pó #Boravê","2018-10-30T21:03:59.000Z","UCKHhA5hN2UohhFDfNXB_cvQ","Manual do Mundo","28","18.01.11","iberê thenório|mariana fulfaro|manual do mundo|experiências|fábrica|indústria|produção|pesquisa|tecnologia|leite|pó|sabor|curiosidade|laboratório|engenharia|planta piloto|spray dryer|micrometro|partículas|secagem|máquina|engenharia de alimentos|café|ovo","744082","88817","457","3906","https://i.ytimg.com/vi/7n9jjSLZmDU/default.jpg","False","False","► Vestibular Mauá https://maua.br/Provas: 20 de novembro ou 2 de dezembroComo se faz o leite em pó? Congela e rala? Ferve e pega o que sobrar? Fomos para o Instituto Mauá de Tecnologia ver como funciona!===========================► Livro novo na Amazon https://amzn.to/2CGQVr2DATAS DE LANÇAMENTO DO LIVRO:Curitiba11/11 - 14hShopping Palladium - Livrarias CuritibaBelo Horizonte01/12 - 15hShopping Cidade - Livraria LeituraBrasília02/12 - 14hShopping Pátio Brasil - Livraria Leitura=========================== ► Inscreva-se: https://youtube.com/user/iberethenorio?sub_confirmation=1Site: http://manualdomundo.com.brFacebook: http://facebook.com/manualdomundoInstagram: http://instagram.com/manualdomundoTwitter: http://twitter.com/manualdomundoPinterest: http://br.pinterest.com/manualdomundoFacebook Mari: http://facebook.com/marifulfarorealInstagram Mari: http://instagram.com/amarifulfaroTwitter Mari: http://twitter.com/marifulfaroInstagram Iberê: http://instagram.com/oibereTwitter Iberê: http://twitter.com/iberethenorioAPOIOInstituto Mauá de TecnologiaCRÉDITOSDireção e apresentação: Iberê ThenórioProdução executiva e apresentação: Mari FulfaroImagens: Natã Romualdo Edição e finalização de imagens: Kiwi ProduçõesProdução: Rubens IsharaApoio: Instituto Mauá de TecnologiaEste é o canal do Manual do Mundo. Vídeos novos todas as terças e sábados, às 11h30.Manual do Mundo Comunicação LTDACaixa Postal 77795CEP 05593-000 SP - SP"
"63Gg9u_JQr4","Gustavo Moura e Rafael - Zé Ninguém Feat Carol Castro","2018-10-31T13:55:20.000Z","UC_PgwpSmGkWKjCnbcVNXayg","Gustavo Moura e Rafael","10","18.01.11","Gustavo Moura e Rafael|Zé Ninguém|sertanejo 2019","45770","551","13","26","https://i.ytimg.com/vi/63Gg9u_JQr4/default.jpg","False","False","Vídeo oficial da música Zé NinguémDisponível todas as plataformas digitaisContato para shows (62)9 9690-8375 Conecte-se com a dupla Gustavo Moura e Rafael▶ Facebook: https://www.facebook.com/GustavoMouraeRafaelOficial/▶ Instagram: https://www.instagram.com/gustavomouraerafael/▶Direção de vídeo : Rafael Almeida  (RA3 Filmes)▶Produção Musical: Newton Fonseca (Studio balada)▶ Participação Especial: Carol Castro ▶ Compositor: Rodrigo Reis/Willian Santos/Jhonatan FélixLETRA:Não tenho muita coisa Pra te oferecerMais o meu pouco é o que falta em você Cadê aquele seu sorriso De orelha orelha Nunca mais te vi com as amigas tomando cerveja Seu coração anda de cara feia Quem tá aí com vc Não tá te fazendo bem Pra viver assimmelhor ficar sem ninguém Prazer eu sou o Zé ninguém Lâmpada queimada não se arruma Se troca Vela apagada Nem santo gostaDeixa eu te acender de novo Deixa eu te acender de novo Lâmpada queimada não se arruma Se troca Vela apagada nem santo gostaDeixa eu te acender de novo Você tem muita lenha"
"w8K1KNDqHAA","[AO VIVO] Grêmio x River Plate-ARG (Libertadores 2018) l GrêmioTV","2018-10-31T03:14:35.000Z","UCHKbUAiKHsWCCZrkDY_PZ8Q","Grêmio FBPA","17","18.01.11","gremiotv|gremio tv|pré-jogo|grêmio|grêmio tv|grêmiotv|gremio|futebol|esporte|brasileirão|libertadores|copa|fifa|santos tv|conexão tricolor|gremista|grenal|gol|gols|time de futebol|time|renato gaúcho|ducker|avalanche tricolor|torcida geral|live|soccer|campeão|campeão do mundo|arena do grêmio|olímpico|estádio olímpico|olímpico monumental|bandeira|torcedor gremista|torcida fanática|canal oficial|canal|oficial|channel|sport","566237","7599","435","364","https://i.ytimg.com/vi/w8K1KNDqHAA/default.jpg","False","False","Acompanhe a transmissão da Grêmio Rádio Umbro 90.3FM de Grêmio x River Plate, pela partida de volta das semifinais da Copa Libertadores 2018!→ Inscreva-se no canal e faça parte da torcida mais fanática do Brasil também aqui no YouTube!:: SITE http://gremio.net:: FACEBOOK https://facebook.com/gremio:: TWITTER @gremio:: INSTAGRAM https://instagram.com/gremio:: GOOGLE PLUS http://google.com/+GremioFBPA*** Esta é a GrêmioTV, o canal oficial do Grêmio FBPA no YouTube. Acompanhe vídeos exclusivos e transmissões ao vivo durante a semana. *** PRODUÇÃO E REALIZAÇÃO: Comunicação Grêmio FBPA"
"9L79OC1DLwI","General Mourão fala sobre os primeiros passos da gestão de Jair Bolsonaro | SBT Notícias (30/10/18)","2018-10-30T14:22:02.000Z","UC376n347Ob5Lwzq2WGzF1AA","SBT Jornalismo","25","18.01.11","sbt|politica|general mourão|jair bolsonaro|entrevista|exclusiva|segurança|reforma da previdencia","511205","32177","816","3040","https://i.ytimg.com/vi/9L79OC1DLwI/default.jpg","False","False","O vice-presidente eleito, General Antonio Martins Mourão concedeu entrevista exclusiva ao jornalismo do SBT e falou sobre alguns detalhes da gestão de Jair Bolsonaro. entre os temas abordados estão a união de ministérios, segurança pública, combate ao terrorismo e reforma da Previdência."
"aasjX8nZBro","Conversando Sobre Saúde Mental | Cresci e agora?","2018-10-30T23:01:23.000Z","UCYALxwppPJjYyTMEwwEcNCQ","LubaTV","22","18.01.11","luba|lubatv|youtubers engraçados|videos engraçados|humor|comedia|vlog|cresci e agora|saúde mental|psicologia|ansiedade|depressão|o que é depressão|o que é ansiedade|ansiedade sintomas|depressão sintomas","125011","34266","162","1924","https://i.ytimg.com/vi/aasjX8nZBro/default.jpg","False","False","• Loja: http://loja.lubatv.com.br• Seja um MEMBRO: https://www.youtube.com/LubaTV/join• Inscreva-se: https://goo.gl/HrsYw8• Discord: https://discord.gg/9SwHq79Persiga-me:• IG: http://bit.ly/lubaig @LubaTV• Twitter: http://bit.ly/lubatw @LubaTV• Canal de Games/Gameplay: http://bit.ly/lubatvgames• Loja: http://bit.ly/lubaloja• Endereço para correspondência e/ou presentes:Caixa Postal 174, CEP 88701-970 em Tubarão, SC.• E-mail para contato: atendimento@lubatv.com.brMúsica:https://player.epidemicsound.com/"
"GP0btynIzkQ","O DIA EM QUE EU ENTREI NA PUBERDADE","2018-10-31T15:32:55.000Z","UCBfKxvKRaxBIfA90IkvNFkA","aNIMA Lima","1","18.01.11","anima lima|animação|animation|youtuber|toon boom|harukaki|desenho|animado","31528","8851","104","1338","https://i.ytimg.com/vi/GP0btynIzkQ/default.jpg","False","False","2007 foi um ano cheio de surpresas...Contato: CanalAnimaLima@gmail comPrograma usado: Harmony Toon Boom"
"ISBD-OBnW7U","O Amor me escolheu | Deive Leonardo | Batista Lagoinha - Culto Fé","2018-10-31T14:19:41.000Z","UCNMHZujkcJXErDXhLSGNVdA","Deive Leonardo","24","18.01.11","deive|leonardo","51210","7769","55","210","https://i.ytimg.com/vi/ISBD-OBnW7U/default.jpg","False","False","Instagram: @deiveleonardoMinistração no dia 16-10-2018Culto FéIgreja Batista Lagoinha Belo Horizonte"
"jtw0VXq6MBs","🔴MAGNO MALTA FAZ PRONUNCIAMENTO EMOCIONANTE: BOLSONARO ERA CONSIDERADO COMO DOIDO","2018-10-31T00:40:54.000Z","UCnYubfU6z1q_51hqG1HGQAg","MEGA CANAIS 2.0","25","18.01.11","[none]","185404","18255","261","1526","https://i.ytimg.com/vi/jtw0VXq6MBs/default.jpg","False","False","🔴MAGNO MALTA FAZ PRONUNCIAMENTO EMOCIONANTE: BOLSONARO ERA CONSIDERADO COMO DOIDO"
"J5c1ksGUltA","COISAS QUE ACONTECEM NO DIA DE FINADOS","2018-10-31T13:00:03.000Z","UC1PZBncaEVEDmY-B9GTZUEg","Badin","22","18.01.11","finados|dia de finados|humor|badin|colonia","47756","8266","25","181","https://i.ytimg.com/vi/J5c1ksGUltA/default.jpg","False","False","Colonada, hoje vamos falar de coisas que acontecem na época do dia dos finados."
"TkeZBmrD6MY","Feliciano defende a PROFESSORA Ana Carolina","2018-10-31T15:30:55.000Z","UC3au34_LvMZIK4GtvHNfxmA","Verdade Política","22","18.01.11","Verdade|politica|política|topico|parlamentar|câmara|congresso|deputado|senado|senador camara|senador|deputados|Ana Carolina|Feliciano|filmar","133892","18874","205","1587","https://i.ytimg.com/vi/TkeZBmrD6MY/default.jpg","False","False","A esquerda pediu a impugnação da deputada do PSL Ana Carolina por ela orientar que alunos gravem os professores se estes abusarem da liberdade de cátedra. Por este motivo estamos trazendo um velho vídeo do canal para que todos entendam a importância de uma escola que tenha respeito a individualidade do aluno mantendo o pluralismo de ideias em sala de aula."
"vGLpyJkScdg","OLHA A REAÇÃO DOS PRESIDIARIOS DE RONDÔNIA AO SABER QUE BOLSONARO É PRESIDENTE","2018-10-30T13:47:43.000Z","UCFHjvhdH807Qv-OgBJt76SQ","Alex Moretz","24","18.01.11","detentos|presidiarios|presos|bandidos|cadeia|cantando|hino|nacional|vitoria|bolsonaro|17|haddas|manuela|d'ávila|brasil|presidente|Alex Moretz","1839655","86827","3182","9375","https://i.ytimg.com/vi/vGLpyJkScdg/default.jpg","False","False","***NÃO ESQUEÇA DE SE INSCREVER***https://goo.gl/Fe4kPtNossa página no facebook:https://www.facebook.com/AlexMoretzz/?modal=admin_todo_tourSe inscreva no canal é muito importante para que ele continue em atividade.Twitter: @AllexMoretzSnap: Alex100Talenttinsta: vsfAlexInscreva-se no canal e receba as atualizações de vídeos! É só criar uma conta no Youtube e clicar lá em cima no botão Inscrever-se, yuhu!"
"pXA9nkNl9hk","Notícia triste: Nos deixa Querida por todos logo depois de importante comemoração de aniversário.","2018-10-31T00:02:38.000Z","UCfQCfXLcbB82IYleK5WilvQ","CLICKNEWS","25","18.01.11","NOTICIA|TRISTE|NOS DEIXA|QUERIDA|POR TODOS|LOGO|DEPOIS|IMPORTANTE|COMEMORAÇÃO|ANIVERSÁRIO|PERDE A VIDA|CLICKNEWS","211163","4360","582","213","https://i.ytimg.com/vi/pXA9nkNl9hk/default.jpg","False","False","Notícia triste: Nos deixa Querida por todos logo depois de importante comemoração de aniversário.✔ SIGA NOSSA REDE SOCIAL:       https://www.facebook.com/Clicknews-1398899596831000/✔ e-mail: clicknews2018@gmail.com✔ INSCREVA-SE;     https://www.youtube.com/channel/UCfQCfXLcbB82IYleK5WilvQ✔ DEIXE  SEU LIKE;✔ E ative o 🔔 para não perder nossos vídeos."
"KSR_votzwiA","Alexandre Garcia:Moro no Supremo ou na pasta da justiça é desvalorizá-lo","2018-10-31T15:03:52.000Z","UCDyFEfWptkDjoIp0mMqg2jg","ShowTube BR","25","18.01.11","Moro no Supremo ou na pasta da justiça é desvalorizá-lo|Alexandre Garcia Moro Bolsonaro 31/10/2018","64102","4670","91","443","https://i.ytimg.com/vi/KSR_votzwiA/default.jpg","False","False","Lugar de Sérgio Moro é onde ele está,diz Alexandre Garcia."
"s-0IFiaOTuw","DUVIDO Você assistir esses filmes SOZINHO! 😱👻 - Halloween","2018-10-30T21:00:08.000Z","UCBFLqK7PAP9DQ3JpIrWFI7w","Pipocando","24","18.01.11","pipocando|rolandinho|bruno bock|cinema|séries|filmes|melhores filmes|piores filmes|cenas|listas|curiosidades|humor|DUVIDO Você assistir esses filmes SOZINHO|filme de halloween|filmes de terror|babadook|o orfanato|filmes para não assistir sozinho|filmes assustadores|filmes para assistir acompanhado|filme de terror|filmes de halloween|halloween o filme","233780","37787","420","1380","https://i.ytimg.com/vi/s-0IFiaOTuw/default.jpg","False","False","Confira #Halloween, em cartaz nos cinemas! bit.ly/halloween_trailer2Alguns filmes de terror são ideais pra você ver com uma companhia pra não se traumatizar depois. Passando por O Babadook e O Orfanato, acompanhe alguns dos filmes que você não deve ver sozinho!------------------------------------------------------------------------------------Inscreva-se no canal: http://bit.ly/1T6Yve4Assista outras curiosidades: http://bit.ly/1e3e5r5Fanpage: https://www.facebook.com/pipocandooficial----------- ENCONTRE A GENTE POR AÍ ----------//ROLANDINHOhttp://twitter.com/rolandinhohttp://instagram.com/rolandinhobr//BRUNO BOCKhttp://twitter.com/delongashttp://instagram.com/brunobock"
"ctfulCShFd4","Nastya and papa pretend play with magic TV","2018-10-31T06:00:02.000Z","UCS94J1s6-qc8v7btCdS2pNg","Stacy Toys","24","18.01.11","nastya|pretend play|magic|for kids|stacy|daddy","601071","2688","1105","23","https://i.ytimg.com/vi/ctfulCShFd4/default.jpg","False","False","Nastya and dad can not share the remote control from the TV. The magic happens and they end up in the room one by one.https://www.instagram.com/like_nastya_vlog/"
"KoZ5EdQXLXI","Gaudêncio - GRANDES CAGAÇOS DA INTERNET","2018-10-31T15:00:03.000Z","UCLtYUA30od1v8-U9wTJb10g","oCrisPereira","23","18.01.11","oCrisPereira|Cris|Pereira|Jorge|da|Borracharia|Gaudencio|Virginia|Ista|Uars|Kirilove|Rodsom|dos|Anjos|Claudiovaldo|Nogueira|Artistaria|Mico|Leão|Dourado|Louco|de|Refri|Guri|Uruguaiana|Marco|Luque|Comédia|Ponto|Show|gaudencio|ocrispereira|cris|pereira|responde","51138","9492","121","277","https://i.ytimg.com/vi/KoZ5EdQXLXI/default.jpg","False","False","Inscrevam-se no canal oCrisPereira:https://www.youtube.com/ocrispereiraLink do último vídeo do canal:https://youtu.be/iyBiWX66buIRedes sociais do Cris Pereira:Facebook: /oCrisPereiraInstagram: @ocrispereira e @gaudenciosinceroTwitter: @ocrispereiraSnapchat: ocrispereira"
"CLDQMQwuucc","Fazendeira Catia Paganote delega funções da semana em A Fazenda 10","2018-10-31T14:38:01.000Z","UCY6gqYQUFc1emeBzVS6dHKA","News do Youtube","22","18.01.11","Noticias|fazenda|2018|Fazenda|10|perlla|chulapa","12238","318","16","13","https://i.ytimg.com/vi/CLDQMQwuucc/default.jpg","False","False","malhação fascismo a fazenda malhacao fasismoperlla e chulapa perla e chulapa na fazendaluane e leo a fazendad blackneymar e marquezineperla e chulapabruna marquezineleo e luanelucigayleo stronda e luanea fazenda 2018fascismo malhação neymar perla de biquinigabi e joao vídeo do neymar perllagabi pradocaique e fernanda a fazenda 10progama do porchat neymar e bruna marquezine videos do neymarfernanda e caique whindersson nunesnadjamalhaçao fascismonaymar e bruno marquezine leo stroda na a fazendad'blackbruna marquezine e neymarluane e leonamorada do neymargabi prado e joao zolia fazenda gabi e joaorafael ilhaa fazenda ao vivoa fazenda 2018 leo e luanefernanda e caique a fazendaperlla fazendaneymar e brunaa fazenda 2018 perlla e chulapacida do bbb esta pobredblacksarah poncioleo strondaA Fazenda 10"
"glILnGbT0sY","Caso Rayane: Polícia localiza principal suspeito de morte em Mogi das Cruzes","2018-10-30T23:41:30.000Z","UCd7VVhgnd2eCv9JEghvR_1w","RedeTV","24","18.01.11","Rayane pediu socorro|rayane alves instagram|caso vitoria grabrielly|rayane|caso rayane|sumico rayane|sumiço rayane|rayane encontrada em hospital|rayane no hospital|rayane hospital|caso rayane hospital|Mogi das Cruzes|São Paulo","83227","1132","46","208","https://i.ytimg.com/vi/glILnGbT0sY/default.jpg","False","False","A polícia de Mogi das Cruzes, na grande São Paulo, está atras de pistas que levem ao assassino da jovem Rayane. Segundo o repórter Edie Polo, a polícia teria localizado um suspeito, que está sendo conduzido para prestar depoimento. Ele teria dado uma carona para a vítima e foi localizado próximo ao matagal onde o corpo foi deixado."
"6q_q8u3P9iA","🌀 Choro e tristeza na Globo: PERCA de BRUNA MARQUEZINE comove a todos ''Meu amor me perdoe''","2018-10-31T15:18:00.000Z","UC_FMNHXX5sgyCcsyZcNDnrA","FUUUHD 3.0","25","18.01.11","fuuuhd3.0jjkjkkllasdasldkslkalsdasd|fuuuhd3.0|FUUUHD|famosos|notícias|Choro|tristeza|na|globo|perca|de|bruna marquezine|comove|todos|meu|amor|me|perdoe","14651","0","0","22","https://i.ytimg.com/vi/6q_q8u3P9iA/default.jpg","False","True","🌀 TRABALHE EM CASA E GANHE DINHEIRO DE FORMA SIMPLES E RÁPIDA: http://bit.ly/ganhardinheirofuuuhd----------------------------------------------------------------------------------------------Choro e tristeza na Globo: PERCA de BRUNA MARQUEZINE comove a todos ''Meu amor me perdoe'': https://youtu.be/6q_q8u3P9iA🌀 ATENÇÃO ! Não é nosso intuito denegrir a imagem de ninguém, nem muito menos ofender. Caso tenha algum conteúdo que publicamos alguém se sinta ofendido por gentileza entrar em contato via Nossa pagina no facebook. Todas as imagens, usadas estão dentro do 'Fair Use do Youtube'', porém, se a imagem pertencer a você, entre em contato conosco, que seu conteúdo será removido imediatamente. Obrigado #FUUUHDPagina para Contato: https://www.facebook.com/fuuuhdentretenimento/?ref=aymt_homepage_panel#FUUUHD #FUUUHD3.0 #NOTÍCIAS #NOTÍCIASDEFAMOSOS #ATRIZ #ATOR #FAMOSOS"
"sgu2XzXWqdY","MC Pedrinho e Dakillah - Bailando (GR6 Filmes) part. DJ Kalfani","2018-10-31T00:00:06.000Z","UCNUQK9mQoqi4yNXw2_Rj6SA","GR6 EXPLODE","10","18.01.11","gr6|explode|music|filmes|mc pedrinho|dak1llah|Bailando","792211","83095","2407","2830","https://i.ytimg.com/vi/sgu2XzXWqdY/default.jpg","False","False","Inscreva-se GR6 FLUXOS: http://bit.ly/2oPPsHPArtista: MC Pedrinho e DakillahMusica: BailandoProdução: DJ KalfaniOuvir mais: https://GR6.lnk.to/FunkProduzido por GR6 FilmesFaça seu vídeo clipe com a GR6 Filmes (11) 2201-3648 Este videofonograma é um produto original e próprio da Gravadora e Editora. A cópia dele ou o reenvio do mesmo resultará em grandes implicações ao seu canal do youtube ou até a exclusão do mesmo.GR6 EXPLODE ®@gr6explode@gr6filmes#Gr6Explode #McPedrinho #Dakillah Ano 2018."
"bpvC_1EGeNA","KEFIR - Bebida MILAGROSA do PROFETA","2018-10-31T14:00:03.000Z","UCin27y4I7zoV9zKojOBOn1A","Patricia Elias","24","18.01.11","kefir de leite|bichinho do iogurte|probiótico|kefir de água|kefir emagrece|como fazer kefir|kefir de leite doação|bebida para emagrecer|remédio para emagrecer","16463","4329","25","588","https://i.ytimg.com/vi/bpvC_1EGeNA/default.jpg","False","False","Kefir é um probiótico produzido pela fermentação do leite. Aprenda o que é Kefir? Como Cuido Do Kefir e Receita de Como Fazer, Usar e Cultivar Kefir de Leite e Kefir da Água! VOCÊ CONHECE ALGUÉM QUE DOA KEFIR? COMPARTILHE CONOSO. E VOCÊ COMO FAZ E CUIDA DO KEFIR? COMENTE SOBRE A SUA TÉCNICA!!!Pensou em Estética? Pensou Patrícia Elias! Me adicione no Instagram: @esteticapatriciaelias https://goo.gl/fK3tT8ACESSE O SITE DA CLÍNICA:https://www.patriciaelias.com.brhttps://www.patriciaelias.com.br/lojaNOSSOS CONTATOSTel e WhatsApp ☏: 11 3258-2579 | 11 98358-5199clinica@patriciaelias.com.brEndereço:Rua Peixoto Gomide, 1270 - Jardim PaulistaSão Paulo - SPNOSSO HORÁRIO DE ATENDIMENTOSeg à Sex: 10:00-20:00Sab: 10:00-16:00NOSSOS APOIADORES:  SHOPFISIO - https://goo.gl/1k5zKPIBRAMED: https://goo.gl/7Bu2M8FISMATEK: https://goo.gl/pe3XLcESTEK - https://goo.gl/YMZo84"
"uBbRZNkyoic","Veja o que Renato Gaúcho falou após eliminação do Grêmio na Libertadores","2018-10-31T04:35:40.000Z","UCw5-xj3AKqEizC7MvHaIPqA","FOX Sports Brasil","17","18.01.11","FOX|Sports|GRÊMIO|RIVER PLATE|GRÊMIO X RIVER PLATE|LIBERTADORES|CONMEBOL|CONMEBOL LIBERTADORES|TRICOLOR GAÚCHO|TRICOLOR|RENATO GAÚCHO|SEMIFINAL|MATA-MATA|ENTREVISTA|COLETIVA|COPA|ELIMINADO|GRÊMIO ELIMINADO|ARENA GRÊMIO|ELIMINAÇÃO|RIVER|FOX SPORTS|FOX SPORTS BRASIL","203931","2523","177","1285","https://i.ytimg.com/vi/uBbRZNkyoic/default.jpg","False","False","A equipe gaúcha foi derrotada por 2 a 1 pelo River Plate, dando adeus a chance de chegar a mais uma final da Conmebol Libertadores. Quer saber tudo sobre o melhor do esporte? Acesse nossas redes!http://www.foxsports.com.br➡ Facebook: http://facebook.com/foxsportsbrasil ➡ Twitter: http://twitter.com/foxsportsbrasil➡ Instagram: http://instagram.com/foxsportsbrasilTorcemos Juntos!"
"uVJPVejKCBM","🔴 VIDA DE LULA CORRE RISCO,  DESESPERADA GLEISI HOFFMANN FAZ GRAVE DENUNCIA CONTRA BOLSONARO","2018-10-31T17:05:59.000Z","UCghUEtj4RLyv4ksBTgE0NiQ","Top Tube Famosos","25","18.01.11","gleisi lula|gleisi hoffmann|cuba|regime comunista|pt|brasil|opisição|história do brasil|alerta|opinião|top tube famosos|povo|brasileiros|partido comunista|inteligentes|prisão|bolsa|país|presidente do pt 2018|entrevista|vida de lula|twitter|paulo pimenta|bolsonaro|temor|lula|preso|em curitiba|reforma da previdência|fake news|falas de bolsonaro|petralhas|vida|pedido|gilberto carvalho pt|regalias|sede da pf|foro de sao páulo|foro de sao páulo lula|america latina","90991","8618","360","1452","https://i.ytimg.com/vi/uVJPVejKCBM/default.jpg","False","False","Acesse esse link para saber mais sobre essa oportunidade única de como viver trabalhando na internet com um método garantido e diferente de tudo que você já viu: 👉🏻 http://bit.ly/rm_Ganhar_Dinheiro👉🏻 http://bit.ly/rm_Ganhar_Dinheiro👉🏻 http://bit.ly/rm_Ganhar_Dinheiro🔴 INSCREVA-SE NO TOP TUBE FAMOSOS: http://bit.ly/2DoxR21💎 INSCREVA-SE NO BRASIL ACIMA DE TUDO: https://bit.ly/2CMl1tS🔥 INSCREVA-SE NO VISÃO PANORÂMICA: https://bit.ly/2yJIDLk► INSCREVA-SE NO REFLEXÃO NEWS: https://bit.ly/2RWIT2m✅ INSCREVA-SE NO O GIRO DE NOTÍCIA: https://bit.ly/2Nhpo5d 🏆 INSCREVA NO CANAL CURIOSIDADE MAIS: http://bit.ly/2ginm2g👉🏻 ATIVE O SININHO  🔔 DAS NOTIFICAÇÕES!__________**________________**____________________**__________**_____👉🏻 ME SIGA NO TWITTER: @rodrigomorenobr / (https://twitter.com/rodrigomorenobr)💲 COLABORE COM ESTE CANAL DOANDO QUALQUER QUANTIA EM     NOSSO SUPER CHAT QUANDO AO VIVO, JORNALISMO SÉRIO E     COM CREDIBILIDADE, SOMOS UMA MÍDIA LIVRE &      INDEPENDENTE,  SUA AJUDA  MANTEM ESSE CANAL NO AR. __________**________________**____________________**__________**_____PT faz ‘alerta à sociedade’ por vida de Lula: ‘Tememos’, diz GleisiLulaA eleição de Bolsonaro desencadeou um temor no PT em relação às condições do ex-presidente Lula, preso em Curitiba após condenação na Lava Jato. Gleisi afirmou hoje que o partido teme pela vida de Lula e que vai pedir proteção maior ao ex-presidente.A senadora citou falas de Bolsonaro dizendo que Lula vai apodrecer na cadeia. Tememos pela vida do presidente, queremos deixar um alerta à sociedade. Não tem ninguém que possa definir o que fazer com ele antes de um julgamento justo, afirmou a presidente do PT.Ela relatou que o partido fará um pedido por proteção maior da vida e da integridade de Lula, sem detalhar que pedido seria esse. Após a coletiva de Gleisi, o ex-ministro Gilberto Carvalho afirmou que há um risco de as condições carcerárias piorarem com base nas falas do Bolsonaro.O presidente da Central Única dos Trabalhadores (CUT), Vagner Freitas, havia defendido que o candidato derrotado nas eleições presidenciais Fernando Haddad assumisse a liderança de uma campanha pela liberdade de Lula, proposta rejeitada pela presidente do PT, para quem Haddad precisa priorizar a articulação de uma frente de oposição a Bolsonaro."
