video_id,title,publishedAt,channelId,channelTitle,categoryId,trending_date,tags,view_count,likes,dislikes,comment_count,thumbnail_link,comments_disabled,ratings_disabled,description
"u0Zu5CmXXiQ","랜드로버...더는 못 타겠습니다ㅡㅡ 진짜 답이 없습니다. [성명준]","2018-10-31T09:54:46.000Z","UCFIeZnCOh_7JZAgJB3XaLXw","성명준","2","18.01.11","성명준|인천대장|외제차|차|자동차|랜드로버|레인지로버|보그|결함|하자|랜드로버사태|재규어","288394","8998","235","2883","https://i.ytimg.com/vi/u0Zu5CmXXiQ/default.jpg","False","False","랜드로버...더는 못 타겠습니다ㅡㅡ 진짜 답이 없습니다. [성명준]#레인지로버 #랜드로버 #성명준 #랜드로버사태 #보그 #결함 #하자 #걍2억짜리똥"
"adnp5PgJfDg","BTS 리더 RM의 빌보드200차트 소식과 감동스런 해외반응! BTS, RM is ranked 26th on the Billboard 200 chart![바이스톰][ENG SUB]","2018-10-31T11:53:39.000Z","UCmdzTwJ_Ge_T6L8NyWMk5MA","바이스톰 By Storm","24","18.01.11","해외반응|외국인반응|BTS해외반응|RM해외반응|RM 아미반응|RM 빌보드 진입|RM26위|RM 빌보드200|RM billboard|남준 해외반응|방탄소년단 RM 해외반응|RM 빌보드차트|RM mono|RM solo album|RM 솔로 앨범|RM 모노|RM 믹스테잎|RM mixtape|BTS|RM|RM 솔로 반응|알엠 모노 반응","27486","1364","8","307","https://i.ytimg.com/vi/adnp5PgJfDg/default.jpg","False","False","자랑스런 RM이 또 하나의 기적을 만들었네요!충분히 그럴 가치가 있는 앨범이라서 더욱 기분 좋습니다!그리고 그 생각은 해외의 팬들도마찬가지인 듯 합니다!관련 기사와 해외팬들 반응 준비 했으니즐겁게 보시구요!그리고 1만 구독자 축하해 주시고만들어주신 감사한 레이니님들!!정말 정말 다시 한번 감사드려요!!ㅠㅠ원문 궁금하신 분들은고정 댓글에 번역 해두었으니관심 있으신 분들은 확인하세요!___________________________________________RM has performed another miracle!We're happy because mono deserves it!I hope you enjoy the video!Thank you all for helping us reach 10,000 subscribers!___________________________________________빌보드 영상 뉴스 링크(Billboard News Video): https://www.youtube.com/watch?v=l4r911OZL5U&t=3s빌보드 제프 벤자민 기사(Billboard Article by Jeff Benjamin): https://www.billboard.com/articles/columns/k-town/8482362/bts-rm-billboard-200-chart-mono____________________________________________영상 출처 (Video Source)RM P.D.D. M/V: https://www.youtube.com/watch?v=WFArWe1MLW8____________________________________________음원정보 (BGM Sources)Forever Rain by RM: https://www.youtube.com/watch?v=Cvb76hBX_Oc&t=49sInspiration by Rafael Krux: https://www.youtube.com/watch?v=67MisL1EkvM&index=64&list=PLyrrhz0LjbCJ69qLMeiKPvHYR2xfKbAlNTrack : EK-07 - At This MomentMusic by EK-07 , https://soundcloud.com/ek-07 Follow artist http://bit.ly/2LsTYbaMusic Promoted by http://bit.ly/DayDream_YoutubeUhgood by RM"
"3seGMxAQNXc","문재인 경제 파탄 박근혜 한테 뒤집어 씌우려 하나?   덕분에 박근혜  경제 끝판왕 부각 !!!","2018-10-31T11:00:47.000Z","UC-ziTEER8R_H2ZPElz9WtxA","정은킬","22","18.01.11","문재인|경제|경기|폐업|실업률|자영업자|탄핵|하야|문재인탄핵|문재인하야|박근혜|YTN|고용|김정숙|냉면|리선권|서훈|조명균|트럼프|김정은|trump|north korea|kim jong un|south korea|seoul|moon jae in","24896","1427","33","273","https://i.ytimg.com/vi/3seGMxAQNXc/default.jpg","False","False","문재인 경제 파탄 박근혜 한테 뒤집어 씌우려 하나?  덕분에 박근혜  경제 끝판왕 부각 !!!"
"EwwRfzLH-pA","수줍어하던 초등학생의 반전 파워슛팅ㄷㄷ","2018-10-31T09:00:02.000Z","UC8valWz_8jFnX4tMGCeC62w","석꾸축꾸","17","18.01.11","축구","150792","2135","46","556","https://i.ytimg.com/vi/EwwRfzLH-pA/default.jpg","False","False","석꾸 골키퍼를 상대로 페널티킥 10번 성공시켜라!석꾸축꾸 구독 바로가기▶ https://goo.gl/WpMIPY월수금 오후6시 영상 업로드!"
"GOhmoC7m3h8","10월31일 6시 PenN뉴스_루머 단속하면 세컨더리 보이콧 안하나?ㅣ 소득 주도 성장 論 실패, 인정하라!ㅣ '5.18 성폭행' 발표가 수상하다外","2018-10-31T11:21:09.000Z","UCOqCunaF9qVN8bXwsK0HT3g","펜앤드마이크 정규재TV","25","18.01.11","펜앤드마이크|정규재tv|펜앤뉴스|PenN|정규재|최대현|적폐청산|사법농단|김시철|댓글조작|원세훈|국정원|양승태|최인석|강민구|임종헌|김태규|답정너|국정지지율|한국경제|평양공동선언|판문점선언|군사분야합의서|한국갤럽|리얼미터|국가인권위원회|여성가족부|국방부|성폭행|계엄군|광주|금남로|광주교도소|5.18|세컨더리 보이콧|미국 중간선거|재무부|금융위원회|북한|이란|김정은|뱅코 델타 아시아|IMF|ZTE|남북철도|미국|중국|문재인|소득주도 성장|주광덕|국회의원|동행지수|통계청|소비지표|이병태|카이스트|경제|자동차|부동산|공동조사단|국제거래|은행|루머|금융위원장|김광두|장하성|후원자대회|헬기|기총소사|매뉴얼|광주시보상심의자료|문헌방송자료|군인|지지율|판문점|경제실책|경기불황|사법부|검찰|피의사실|압수수색|판사|자유한국당|형사소송법|법제사법위원회|윤석열|노무현|이명박|박근혜|고용세습|1인시위|양승동|국정감사|권력형 비리|KBS|세월호","105047","23432","130","738","https://i.ytimg.com/vi/GOhmoC7m3h8/default.jpg","False","False","[주요뉴스] 03:0201. 정부, 세컨더리 보이콧 루머 엄정 대처 04:4602. 소득주도 성장은 실패했다…소비·생산 모두 하락 09:0603. 5.18 계엄군 집단 성폭행 정부의 이상한 발표 13:0404. 정규재 주필의 뉴스논평 15:4505. 文지지율, 못한다 38.9 잘한다 36.6 28:5606. '사법부는 들끓고 있다' 33:0407. PenN 초대석 : 주광덕 의원 - 우리법연구회 빠지면 특별재판부 가능하다 36:2308. 서울시 '고용세습' 규탄 대학생, 시민 시위 이어져 48:2109. (단) KBS 이사회, 양승동 사장 연임 의결 51:3010. PenN 퀴즈쇼 52:43[알립니다]* 화질이 좋지 않을 때 *동영상에서 오른쪽 밑에 ⚙ ←이 버튼을 눌러주시고 화질을 480p 이상으로 설정해주세요* 방송시작 알람 받기 *알림이 안 오신 분들은 구독버튼 옆에🔔종모양🔔이 눌려있는지 확인해주세요👌* 월 1만원 정기구독이면 나라를 지킵니다! *1) 펜앤마이크 후원 바로가기: http://www.pennmike.com/com/spon.html2) 일시후원 계좌:  기업은행 024-088734-01-018 (주식회사 펜앤드마이크)     정기후원 계좌: 기업은행  024-088734-04-046 (주식회사 펜앤드마이크)진행: 정규재 펜앤마이크 대표/주필, 최대현 펜앤마이크 앵커제보/문의: penn@pennmike.com"
"e4eiEVOylZ8","(실화) 결혼식장 직원이 팬치였던 썰 - 왁굳의 노가리","2018-10-31T09:00:03.000Z","UCBkyj16n2snkRg1BAzpovXQ","우왁굳의게임방송","20","18.01.11","우왁굳|우왕굳|우왁굳의게임방송|왁굳|왁두|종합게임|리그오브레전드|롤|스팀게임|쿠소게임|인디게임|비디오게임|레이싱게임|레이스게임|오버워치|배틀그라운드|배그|포트나이트|포나|결혼식장|결혼식 직원|결혼식|우왁굳 결혼|우왁굳 엔젤|우왁굳 엔젤님|김수현 아나운서","146766","3601","36","618","https://i.ytimg.com/vi/e4eiEVOylZ8/default.jpg","False","False","(실화) 결혼식장 알바가 팬치였던 썰 - 왁굳의 노가리● 유튜브로는 못보는 생방송       : http://bit.ly/2byvfQH● 우왁굳 네이버 팬카페               : http://bit.ly/1Q4619k● 우왁굳과 뇌 링크하기              :  http://bit.ly/1SHKd34● 우왁굳 카카오톡 아이디          : @우왁굳● 영상 업로드 시간                      :  매일 오전 중-------------------------------------------------------------------------- 트위치 게임 스트리머 우왁굳의 유튜브입니다 :)생방송에서 공략한 게임 혹은 유튜브만의 편집영상이 올라옵니다.많은 사랑 부탁드립니다.------------------------------------------------------------------------문의, 편집영상등은 이곳으로 :) ※ E-Mail : ecvhao@naver.com"
"lGZzRopbkZE","[토미] 미국으로 입양온 아이가 영어를 배우자 충격적인 이야기를 꺼낸다.. | 토요미스테리 | 디바제시카","2018-10-31T09:20:55.000Z","UCh6O-aBKR-99dg4rPy69CXg","디바제시카DeevaJessica","27","18.01.11","디바제시카","42952","1059","25","145","https://i.ytimg.com/vi/lGZzRopbkZE/default.jpg","False","False","■생방 일정금요일 밤 11시: 금요사건파일 (카카오 TV)토요일 밤 11시: 토요미스테리 (카카오 TV)비지니스 문의: jbsnetworkk7@gmail.comInstagram 인스타: 디바제시카 검색감사합니다."
"tBzkT9tQSmg","서장훈 아내 오정연 이혼이유 보리차 사건...충격적인 사실이 드러났다!","2018-10-31T06:00:07.000Z","UCLsQqvrY-C1D9LXsJGAXJHw","24 News KR","24","18.01.11","서장훈|아내|오정연|이혼이유|보리차|사건|24 news kr|UCLsQqvrY-C1D9LXsJGAXJHw|youtube","17129","50","33","4","https://i.ytimg.com/vi/tBzkT9tQSmg/default.jpg","False","False","서장훈 아내 오정연 이혼이유 보리차 사건...충격적인 사실이 드러났다! real more video :https://goo.gl/HRZyiU thanks for whatching if you are channel to subcriber : https://goo.gl/XyJ5j4"
"YxTyHLB-FEI","[이수근채널] 《이수근 VS 강호동》 우정출연 하다 뒷목 잡은 강호동! 1점내기 끝장 승부의 결말은?","2018-10-30T06:38:12.000Z","UCxPtZG-Ou0v1hsUzXXu2Jsg","이수근 채널","23","18.01.11","이수근채널|이수근|강호동|유남석|조명우|당구|쓰리쿠션|대결|아는형님|신서유기|호동|수근|당구선수|SM","468499","3766","134","401","https://i.ytimg.com/vi/YxTyHLB-FEI/default.jpg","False","False","만능 스포츠맨 이수근. 그에게 도전하고 싶은 사람 여기 여기 붙어라~우리끼리 만들어서 우리끼리 운영하는 [우리들만의 리그] 그 첫 번 째! [당구]시청자들의 도전장이 접수 되는 즉시 이수근 사단이 묻지도 따지지도 않고대결에 들어간다. SM 커뮤니케이션센터에 마련된 오직 우리들만을 위한 당구장!당구 잘 친다는 사람들은 다 모여라! 이수근과 벌이는 피도 눈물도 없는 한판승부!"
"Mmv6Vpn0ynk","여기 브이로그 잘하는집~ 유튜버의 하루/ 퍼스널컬러진단 [여정을떠난여정]","2018-10-30T09:00:03.000Z","UCsU2RlGgybcLzfmBqnTx-Rw","여정을떠난여정","23","18.01.11","선여정|여정을떠난여정|웃긴영상|메이크업|화장|makeup|자취|자취생|요기요|배달통|배달음식|한국|korea|퍼스널컬러|브이로그","192456","5179","71","890","https://i.ytimg.com/vi/Mmv6Vpn0ynk/default.jpg","False","False","인스타그램: seon_y_j페이스북: 선여정 / 여정을떠난여정 페이지-*본 영상에는 이니스프리의 간접광고가 포함되어 있습니다.*_👉퍼스널 컬러 정보👈 ▫️바른스타일 컨설팅 예약 링크https://booking.naver.com/booking/6/bizes/155037/items/2772811▫️인스타그램https://www.instagram.com/h_yemini/영상을 본 뒤 @좋아요@를 눌러주시는건다음 영상을 더 열심히 만들수있습니다.  ^센스있게 눌러주십시오^그런뒤  온갖 재롱과 끼 부리는 제가 마음에 들었다면 @구독@도 누르는 것 ..잊지 마십시오...꼭...누르기..손가락 얹혀놓기..엄지로 꾸욱 검지도 갠찬ㅎ 중지는 쫌....#퍼스널컬러#브이로그-더많은 콩고물을위해 여떠여 영상 번역 도와주러 가기!!http://www.youtube.com/timedtext_cs_panel?tab=2&c=UCsU2RlGgybcLzfmBqnTx-Rw"
"ddgMnObtzRk","DSR 실행 왜 공포 분위기를 조성 하는가? 강남과 마용성 폭망설을 흘리고 있는 이유","2018-10-31T09:51:57.000Z","UCj2gpUrZ7LMp4Mp1pVMKz0g","도봉박홍기","25","18.01.11","[none]","31930","2435","70","74","https://i.ytimg.com/vi/ddgMnObtzRk/default.jpg","False","False","우리 은행  1005 - 203 - 205878   박 홍기 (대동포럼)소액 교육비  후원을 환영하며 10만원 이상은 정중하게 사절 합니다.http://news.naver.com/main/read.nhn?mode=LS2D&mid=shm&sid1=101&sid2=260&oid=215&aid=0000597585https://www.kbfg.com/kbresearch/index.do?alias=report&viewFunc=research_details&categoryId=1&subCtgId=&menuId=&boardId=&rBoardId=103&articleId=1003610&sTxt=&sType=&pageNo=1http://weekly.donga.com/List/3/all/11/98758/1http://bizn.donga.com/realestate/East/3/all/20171220/87828429/1http://news.joins.com/article/22230936http://cafe456.daum.net/_c21_/recent_bbs_read?grpid=1OaUj&fldid=Mhu3&page=1&prev_page=0&contentval=000bYzzzzzzzzzzzzzzzzzzzzzzzzz&datanum=2328&regdt=20180107180844&listnum=20http://news.kbs.co.kr/news/view.do?ncd=494457http://www.yeongnam.com/mnews/newsview.do?mode=newsView&newskey=20180109.010160759310001"
"kkuwMi5XrKw","얼마전 이별한 동생 앞에서 이별노래를 틀었더니 동생 움 ...;; HANA 김하나","2018-10-30T09:30:03.000Z","UCfTswP_uNy_h86pUjCU410A","HANA 김하나","23","18.01.11","김하나|엔터|유머|재미|개그|코미디|엽기|도전|챌린지|리뷰|후기|동생|남매|현실남매|흔한남매|김하나 동생|동동이|김하나 동동이|김동현|김하나 김동현|김하나 가족|김하나 강아지|남동생|여동생|누나|언니|오빠|형|장난|이별|헤어짐|커플|솔로|솔로 노래|이별 노래","255087","8667","174","1524","https://i.ytimg.com/vi/kkuwMi5XrKw/default.jpg","False","False","오늘도 좋은 하루 !!----------------------------------------­­-----------김하나의 영상 무료로 감상하기: https://goo.gl/MCJxuS김하나의 인스타그램 구경하기: https://goo.gl/SQLiWq----------------------------------------­­-----------COPYRIGHT ⓒ 2018 HANA ALL RIGHTS RESERVED.----------------------------------------­­-----------"
"vWtnHpgvXPo","신상사냥꾼 소녀 🐾 꾸역꾸역 물고다녀요 🐥","2018-10-31T10:27:07.000Z","UC-IYpdOqjkER7B6cnChwlhA","소녀의행성GirlsPlanet","15","18.01.11","소녀의 행성|개|소녀의행성|강아지|소녀|행성이|소행성|래브라도리트리버|포메라니안|반려견|labrador|pomeranian|puppy|dog|retriever|ラブラドル・レトリーバー|ポメラニアン|こいぬ|いぬころ|日本語字幕|espanol subtitulos|eng sub|동물|댕댕이|뽀시래기|일상|Vlog|여행|treavel|브이로그|animal|pet video|clever dog|sonyeo|haengsung|sohangsung|sohangseong|강아지 장난감|dog toy|허리케인|hurricane","75577","3997","28","855","https://i.ytimg.com/vi/vWtnHpgvXPo/default.jpg","False","False","즐겁게 시청해주세요♥-소녀스타그램 놀러오세요♥https://www.instagram.com/minhwa.g/소녀 페이스북 놀러오세요♥https://www.facebook.com/girlsplanet0223/-🐇Profile첫째💕이름 : 소녀성별 : 女견종 : 래브라도 리트리버 (대형견)생년월일 : 2017년 2월 23일특징 : 똑똑한 바보 말썽쟁이둘째💕이름 : 행성성별 : 女견종 : 포메라니안 (소형견)생년월일 : 2017년 10월 25일특징 : 조금만 맘에 안들면 낑낑낑꺵꺵꺵ㅇㄲㄲ얘꺵꺵꺵(바뀔맘이 없어보임)🐇광고문의plan@treasurehunter.co.kr🐶반려동물 입양은 신중하게 생각해주세요🐶🐰반려견 분양 문의는 답변하지않고 있습니다 이해해주세요🐰"
"D2USjzyFrZ4","tvN 드라마 '백일의 낭군님' 종방연 현장","2018-10-30T11:48:05.000Z","UCgf99FxnJYCee6WEeH58n2w","스포츠조선","24","18.01.11","엑소|디오|도경수|됴|경수|드라마|백일의 낭군님|원득|강영석|김선호|이민지|이준혁|이채경|정수교|조현식|지민혁|한소희|한지은|100 Days My Prince|EXO|DO|D.O.|D.O|DO KYUNG SOO|직캠|종방연|181030|스포츠조선|Wondeuk","81774","2010","24","232","https://i.ytimg.com/vi/D2USjzyFrZ4/default.jpg","False","False","[스포츠조선 한예지 기자]도경수(엑소 디오), 강영석, 김선호, 이민지, 이준혁, 이채경, 정수교, 조현식, 지민혁, 한소희, 한지은이 30일 오후 서울 강남구 논현동 한 음식점에서 열린 tvN 드라마 '백일의 장군님' 종방연에 참석했다.hyyyj2267@sportschosun.com"
"7oQzAPMTscM","물 없이 머리 감고 샤워하는게 가능하다고해서 직접 해보았습니다! - 허팝 (Shower without water)","2018-10-30T11:03:41.000Z","UCk6bX-MZXdte_7kG8TbMkqg","허팝Heopop","24","18.01.11","허팝|heopop|gjvkq|tissue|tissue shower|take a shower|shower without water|no water shower|물 없이 머리감기|물 없이 샤워하기|물 없이|물 소중함|물|샤워|머리감기|머리|염색|탈수|wash hair|wash hair without water|티슈|휴지 1장|티슈 머리감기|티슈 샤워|휴지 샤워|휴지1장으로|휴지 아껴쓰기|물 아껴쓰기|물 없는 세상|life without water|water bottle|물 없이 생활하기","265835","3638","128","801","https://i.ytimg.com/vi/7oQzAPMTscM/default.jpg","False","False","때는 2200년? 물 없이 머리도 감고 샤워하는게 가능하다는데 진짜일까요?! 허검증 들어갑니다!#허팝 #물없이샤워 #물없이머리감기[LIKED], [SUBSCRIBE] and [SHARE]!!!●Heopop channel : http://goo.gl/pAHo88●HeopopLife channel : https://goo.gl/wEKBJb●HoopopGames channel : http://goo.gl/upcwMZ●Heopop's Instagram : http://goo.gl/tDS7WY●Heopop's Facebook : http://goo.gl/vuVDQK"
"_Ct07sNVY5g","[리플] 리플멤버가 예전 리플 영상을 리뷰해보았다! 과거 영상들 보며 리플레이 리뷰| Ripple_S","2018-10-31T11:00:06.000Z","UCCjJV_nxuPQ_fWGkAkA46fA","Ripple_S","23","18.01.11","Ripple|Ripple_S|Replay|리플즈|리플에스|리플레이|임프|임프레드|서영|피서영|IMP|성수커플|석준여름|진아마태|미나민욱|연애|남녀|여자|남자|성인|리뷰|미나|민욱|진아|마태|여름|석준|커플|심리|상담|red|imp_red","120868","2734","17","410","https://i.ytimg.com/vi/_Ct07sNVY5g/default.jpg","False","False","이불 팡팡 각ㅋㅋㅋㅋㅋㅋ[Contents Awesome!]리플의 꿀잼 영상이 계속 올라옵니다!좋아요와 구독버튼 눌러주세요♥★더 다양한 리플을 만나보세요★Ripple_S Facebook :: https://goo.gl/3YJc2NRipple_F instagram :: https://goo.gl/rlN17lRipple instagram :: https://goo.gl/ggi6QlRipple Company :: https://goo.gl/nEUMD7- Ripple Company Business mail:: company.ripple@gmail.com"
"fjv9KYPcrCg","นายพล ฉีกสัญญา อาม ชุติมา ต่อหน้า อัจฉริยะ - ทนายสงกานต์ l EP.320 l 30 ต.ค.61","2018-10-30T10:00:04.000Z","UCXm0bpjlfB0AF-ZdPhT0K1A","โหนกระแส (Hone-Krasae) Official","25","18.01.11","โหนกระแส|รายการ|ช่อง3|sd|hd|ทีวี|ดูออนไลน์|ย้อนหลัง|กระแส|มาแรง|ข่าว|สังคม|เวลาใหม่|hks|ตีแผ่|หนุ่ม|หนุ่ม กรรชัย|โหนกระแสย้อนหลัง โหนกระแสวันนี้ โหนกระแสมาใหม่ โหนกระแสล่าสุด ทนาย ทนายสงกานต์ สงกานต์|อาม ชุติมา|อาม|ประจักษ์ชัย|อัจฉริยะ|ทนายสงกานต์|สงกานต์","2445586","17459","1486","6691","https://i.ytimg.com/vi/fjv9KYPcrCg/default.jpg","False","False","มาร่วมตีแผ่กระแสที่แรงที่สุดในสังคม กับรายการโหนกระแส เวลาใหม่ จันทร์-ศุกร์ เวลา 13.30 น. Fan Page : https://www.facebook.com/HKS2017/"
"xGDNlFEndUg","🕊버드리--자기를 속였다고 소속팀을 떠나겠다는 버드리~도대체 무슨일이 있길래???(10/31--주간)🎶","2018-10-31T11:04:01.000Z","UCJy8rvjYyANBpdDDq5B75qg","보라매","22","18.01.11","[none]","19481","481","28","98","https://i.ytimg.com/vi/xGDNlFEndUg/default.jpg","False","False","※2018 내장산 단풍축제(10/31--주간)영상입니다,※즐감 하시기를 바라며 구독.좋아요는 영상제작에 큰힘이 됩니다~♡♡※구독을 하시고 🔔모양을 클릭하시면 더욱더 고맙겠습니다😊"
"jsRLJeXJ2zk","마음의 상처가 있는 사람들이 소개팅에 나왔을 때 [2 FACE 데이트]","2018-10-31T08:00:03.000Z","UC9-21Edb2YUG10tYglTEuUA","와이키키 스튜디오Ykicky studio","22","18.01.11","소개팅|투 페이스 데이트|2 Face Date|데이트|연애|미팅|와이키키 스튜디오|와이키키|썸|썸남|썸녀|사랑","43723","584","11","176","https://i.ytimg.com/vi/jsRLJeXJ2zk/default.jpg","False","False","마냥 밝아보이는 남자, 수줍음 많은 여자에겐 각자 사연이 있다?어색한 대화 속에서 솔직하게 자신의 사연을 얘기한 남자와 그 이야기를 듣고 생각에 빠진 여자에겐 무슨 사연이 있었을까요?본격 심리 소개팅 2 Face Date 매주 수요일 5시에 업로드 됩니다!*** Y로그 1탄의 주인공이 될 대학생분들의 참여를 모집합니다!**** Y로그: 'Y세대 + VLOG'의 합성어로 평범하지만 소중한 일상에 대한 콘텐츠 * 1탄 주제: 전국 대학교의 '점심시간: 학식'* 모집 기간 : 10월26일(금) ~ 11월4일(일)* 참여 방법: 3분 이상 5분 이내의 영상을 studiodial@naver.com 로 보내주세요!    - 스마트폰, 카메라 등 장비 상관 없이 영상이면 OK!    - 영상 내 본인 소개(목소리만 나와도 OK) 및 학식 소개 멘트 필수!!!    - 식당 외경 및 메뉴는 잘 보이게 찍어주세요    - 이름/학교/학과/학번/연락처 기재 * 참여 경품  Y로그 1탄에 단 '1초'라도 사용된 영상의 주인공에게는 영화예매권 2매, 가장 길~게 사용된 영상의 주인공 3분에게는 랜덤으로 노트북 1대, 기가지니 2대 제공해드릴 예정입니다!# 해당 콘텐츠는 와이키키스튜디오 제작진이 기깔나게 편집할 예정입니다. :) 많은 응원과 기대 부탁드립니다!"
"HRDXuz2pGqE","(무섭게 찍어본)🎃할로윈 펌킨액괴🎃병맛주의!!츄팝","2018-10-30T11:16:48.000Z","UCyIxod7xVzs-7QPhTE7yazg","츄팝","24","18.01.11","액괴|슬라임|액체괴물|할로윈액괴|할로윈슬라임|할로윈액체괴물|츄팝|츄팝액괴|할로윈액괴만들기|할로윈액체괴물만들기|할로윈슬라임만들기|츄팝슬라임|츄팝액체괴물|펌킨슬라임|펌킨액괴|펌킨액체괴물","166934","4992","75","2710","https://i.ytimg.com/vi/HRDXuz2pGqE/default.jpg","False","False","안녕하세요 어른아이츄팝입니다:)오늘은 10월31일 할로윈데이특집! 펌킨액괴를 만들어봤습니다!할로윈 분위기가 물씬나는 소품들을 밤에 불꺼놓고보니 좀 무서웠지만 결국 멋지게 성공시켰습니다^^중간에 나오는 액체괴물 먹는 장면은 연출한거니까 절대 따라하지마시구 재미있게보세요!#할로윈 #무서운액괴 #안무서운츄팝"
"tMeO3UsD7FQ","10월 30일 수요일 고성국 LIVE [정론일침] [특별대담]","2018-10-31T02:47:50.000Z","UCM8BcGB6BWKq3utIMhGKnUA","고성국TV","25","18.01.11","고성국tv|고성국|보수|보수방송|우파|우파방송|조갑제|정규재|황장수|실검파|신의한수|한국당|자유한국당|한국당 보고서|한국당 진단|북한국사력|북한|북한전력|북한군사력 전면해부|정치학교|자유민주연합|이희범|이희법 총재|김정봉|김정봉 교수","51343","7562","274","121","https://i.ytimg.com/vi/tMeO3UsD7FQ/default.jpg","False","False","10월 30일 수요일 고성국 LIVE [정론일침] [특별대담]"
"IGoaLTm2SmA","[일본반응] 방탄소년단 일본 돔투어 티켓 쟁탈전","2018-10-30T08:18:43.000Z","UCWChazNpbbTMk1jCaRSwrvw","해외네티즌반응","24","18.01.11","해외|네티즌|반응|방탄소년단|일본|BTS|케이팝|kpop|k-pop|한류","86147","642","23","445","https://i.ytimg.com/vi/IGoaLTm2SmA/default.jpg","False","False","☆ 반응 번역글 출처 : 가생이닷컴   http://www.gasengi.com☆ 방탄소년단의 일본공연 티켓판매가 10월27일 시작되자마자 초단위로 서버가 터져나갔고 암표는 15만엔까지 치솟은 상황이 발생했다고 합니다."
"FnNx0y5LjzA","자칭 모쏠녀가 연애고수 다루는 방법 [낮술남녀] ep2. 환상캐미 편","2018-10-31T11:00:03.000Z","UCkt5auxw8j76wvEuH4u-JJg","크리스피 스튜디오(Krispy Studio)","24","18.01.11","웹예능|소개팅|낮술남녀|처음처럼|소주|술게팅|연애고수|모태솔로|모태쏠로|취중젠담|취중젠가|술게임|카드게임|크리스피스튜디오|크리스피|krispystudio|krispy studio|soju|drinking game|blind date|고수|쑥맥|모쏠|모솔","35065","368","10","104","https://i.ytimg.com/vi/FnNx0y5LjzA/default.jpg","False","False","5:21 스트레스 푼다고 ㅇㅅ을 먹는다고? 도랐??😙둘 캐미 거의 톰과 제리 급이네!!!😝끝까지 보니 여자가 고수였네ㅋㅋㅋ[낮술남녀] ep2. 환상캐미 편 #모태솔로 #연애고수 #소개팅매주 수요일 8시 크리스피 스튜디오에서 낮술남녀를 만나보세요!! ※ 크리스피 스튜디오의 더 많은 영상은 페이스북과 카카오TV를 통해서도 감상하실 수 있습니다. Facebook: https://www.facebook.com/krispystudio/ KakaoTV: http://tv.kakao.com/channel/2749052 ※ 카카오톡 플러스 친구에서 크리스피 스튜디오를 검색해보세요! 언제나 바삭한 영상들이 여러분을 찾아갑니다!"
"RbzGsrZW7RU","[ENG] 밴쯔 평범한 중국집이 아닌 진짜 중국음식 먹방!","2018-10-30T13:00:04.000Z","UCYx9lhCw0u2-OoqVtEU0IMg","밴쯔","22","18.01.11","밴쯔|벤쯔|benzz|banzz|진짜|중국음식|밴쯔 먹방|벤쯔 먹방|먹방 밴쯔|중국집|짜장면|아님","125110","1505","60","223","https://i.ytimg.com/vi/RbzGsrZW7RU/default.jpg","False","False","🍰 밴쯔 채널을 구독해주세요! 구독하러가기 ▶ http://bit.ly/1FNESi3(각 링크 클릭시 이동합니다)——————————————————————————🍎 [한식/중식/일식/양식 먹방] 영상 보러가기 ▶ http://bit.ly/1Ly9QjE🍕 [밴쯔의 일상] 영상 보러가기 ▶ http://bit.ly/2lorXEk🍞 [밴쯔 라이브 풀버전] 영상 보러가기 ▶ http://bit.ly/2lRQAtS ㄴ 밴쯔 LIVE 생방송 알림받는 방법! 구독버튼 옆의 종 모양을 클릭하면 생방송 알림을 받을 수 있어요!🍔 [영어자막 먹방] 영상 보러가기 ▶ http://bit.ly/2lRN02M🍟 [일어자막 먹방] 영상 보러가기 ▶ http://bit.ly/2kQ1L1X🍭 밴쯔스타그램 팔로우하기 ▶ http://bit.ly/2lUsA60해당 영상의 저작권은 CJ E&M DIA TV에 귀속되어 있으며 비영리목적이 아닌 해당 영상을 영리목적으로 사용시 제재를 받을 수 있습니다. 또한 비영리목적의 사용시에는 반드시 출처를 남겨주시길 바랍니다. Copyrightⓒ 2014 BANZZ All Rights Reserved"
"ZLJrK1D0dr0","[법륜스님의 부처이야기] 35 무엇에 의지하여 사는가","2018-10-30T20:00:04.000Z","UCLjGAm9RZZF1UDXl-ZIf9ww","법륜스님의 희망세상만들기","29","18.01.11","법륜스님|즉문즉설|희망세상만들기|인생|의지|지도자|열반|유언|자귀의|법귀의|자등명|법등명|허물|사념처|무상|고|이해|믿음|실천|체험|수행|의심|의문|화두","28913","363","26","17","https://i.ytimg.com/vi/ZLJrK1D0dr0/default.jpg","False","False","사람에 의지하지 말고 법에 의지하라. 또 남에게 의지하지 말고 자기자신에게 의지하라. 자기 자신에게 의지하라는 말이 자귀의입니다. 남을 등불 삼지 말고 자기 자신을 등불로 삼으라는 말이 자등명입니다. 사람을 등불로 삼지 말고 법을 등불로 삼아라 이게 법등명입니다. 그래서 자귀의 법귀의 자등명 법등명 이게 부처님이 열반하시기 3개월전에 남기신 유언이예요."
